vin	d(V(vout))
1.141199999999891e+000	-8.556247e-001
1.141299999999891e+000	-8.553267e-001
1.141399999999891e+000	-8.553267e-001
1.141499999999891e+000	-8.553267e-001
1.141599999999891e+000	-8.550286e-001
1.141699999999891e+000	-8.547306e-001
1.141799999999891e+000	-8.544326e-001
1.141899999999891e+000	-8.541346e-001
1.141999999999891e+000	-8.541346e-001
1.142099999999891e+000	-8.538365e-001
1.142199999999891e+000	-8.535385e-001
1.142299999999891e+000	-8.535385e-001
1.142399999999891e+000	-8.532405e-001
1.142499999999891e+000	-8.529425e-001
1.142599999999891e+000	-8.529425e-001
1.142699999999891e+000	-8.526444e-001
1.142799999999891e+000	-8.523464e-001
1.142899999999891e+000	-8.520484e-001
1.142999999999891e+000	-8.517504e-001
1.143099999999891e+000	-8.517504e-001
1.143199999999891e+000	-8.517504e-001
1.143299999999891e+000	-8.514524e-001
1.143399999999891e+000	-8.511543e-001
1.143499999999891e+000	-8.508563e-001
1.143599999999891e+000	-8.505583e-001
1.143699999999891e+000	-8.505583e-001
1.143799999999891e+000	-8.502603e-001
1.143899999999890e+000	-8.499622e-001
1.143999999999890e+000	-8.499622e-001
1.144099999999890e+000	-8.496642e-001
1.144199999999890e+000	-8.493662e-001
1.144299999999890e+000	-8.490682e-001
1.144399999999890e+000	-8.490682e-001
1.144499999999890e+000	-8.487701e-001
1.144599999999890e+000	-8.484721e-001
1.144699999999890e+000	-8.484721e-001
1.144799999999890e+000	-8.481741e-001
1.144899999999890e+000	-8.478761e-001
1.144999999999890e+000	-8.475780e-001
1.145099999999890e+000	-8.475780e-001
1.145199999999890e+000	-8.472800e-001
1.145299999999890e+000	-8.469820e-001
1.145399999999890e+000	-8.466840e-001
1.145499999999890e+000	-8.466840e-001
1.145599999999890e+000	-8.463860e-001
1.145699999999890e+000	-8.460879e-001
1.145799999999890e+000	-8.460879e-001
1.145899999999890e+000	-8.457899e-001
1.145999999999890e+000	-8.454919e-001
1.146099999999890e+000	-8.451939e-001
1.146199999999890e+000	-8.451939e-001
1.146299999999890e+000	-8.448958e-001
1.146399999999890e+000	-8.445978e-001
1.146499999999890e+000	-8.445978e-001
1.146599999999890e+000	-8.442998e-001
1.146699999999890e+000	-8.440018e-001
1.146799999999890e+000	-8.437037e-001
1.146899999999890e+000	-8.434057e-001
1.146999999999890e+000	-8.434057e-001
1.147099999999890e+000	-8.431077e-001
1.147199999999890e+000	-8.428097e-001
1.147299999999890e+000	-8.428097e-001
1.147399999999890e+000	-8.425117e-001
1.147499999999890e+000	-8.422136e-001
1.147599999999890e+000	-8.422136e-001
1.147699999999890e+000	-8.419156e-001
1.147799999999890e+000	-8.416176e-001
1.147899999999890e+000	-8.413196e-001
1.147999999999890e+000	-8.410215e-001
1.148099999999890e+000	-8.410215e-001
1.148199999999890e+000	-8.407235e-001
1.148299999999890e+000	-8.404255e-001
1.148399999999890e+000	-8.404255e-001
1.148499999999890e+000	-8.401275e-001
1.148599999999890e+000	-8.398294e-001
1.148699999999890e+000	-8.395314e-001
1.148799999999890e+000	-8.392334e-001
1.148899999999890e+000	-8.392334e-001
1.148999999999890e+000	-8.389354e-001
1.149099999999890e+000	-8.386374e-001
1.149199999999890e+000	-8.386374e-001
1.149299999999890e+000	-8.383393e-001
1.149399999999890e+000	-8.380413e-001
1.149499999999890e+000	-8.377433e-001
1.149599999999890e+000	-8.374453e-001
1.149699999999890e+000	-8.374453e-001
1.149799999999890e+000	-8.371472e-001
1.149899999999890e+000	-8.368492e-001
1.149999999999890e+000	-8.368492e-001
1.150099999999890e+000	-8.365512e-001
1.150199999999890e+000	-8.362532e-001
1.150299999999890e+000	-8.362532e-001
1.150399999999890e+000	-8.359551e-001
1.150499999999890e+000	-8.353591e-001
1.150599999999890e+000	-8.353591e-001
1.150699999999890e+000	-8.353591e-001
1.150799999999890e+000	-8.347631e-001
1.150899999999890e+000	-8.344650e-001
1.150999999999890e+000	-8.344650e-001
1.151099999999890e+000	-8.344650e-001
1.151199999999890e+000	-8.341670e-001
1.151299999999890e+000	-8.338690e-001
1.151399999999890e+000	-8.335710e-001
1.151499999999890e+000	-8.332729e-001
1.151599999999890e+000	-8.329749e-001
1.151699999999890e+000	-8.329749e-001
1.151799999999890e+000	-8.326769e-001
1.151899999999890e+000	-8.323789e-001
1.151999999999890e+000	-8.323789e-001
1.152099999999890e+000	-8.317828e-001
1.152199999999890e+000	-8.317828e-001
1.152299999999890e+000	-8.317828e-001
1.152399999999890e+000	-8.311868e-001
1.152499999999890e+000	-8.308887e-001
1.152599999999890e+000	-8.308887e-001
1.152699999999890e+000	-8.305907e-001
1.152799999999890e+000	-8.302927e-001
1.152899999999890e+000	-8.302927e-001
1.152999999999889e+000	-8.299947e-001
1.153099999999889e+000	-8.296967e-001
1.153199999999889e+000	-8.296967e-001
1.153299999999889e+000	-8.293986e-001
1.153399999999889e+000	-8.288026e-001
1.153499999999889e+000	-8.288026e-001
1.153599999999889e+000	-8.288026e-001
1.153699999999889e+000	-8.282065e-001
1.153799999999889e+000	-8.279085e-001
1.153899999999889e+000	-8.279085e-001
1.153999999999889e+000	-8.276105e-001
1.154099999999889e+000	-8.273125e-001
1.154199999999889e+000	-8.273125e-001
1.154299999999889e+000	-8.270144e-001
1.154399999999889e+000	-8.267164e-001
1.154499999999889e+000	-8.267164e-001
1.154599999999889e+000	-8.264184e-001
1.154699999999889e+000	-8.258224e-001
1.154799999999889e+000	-8.258224e-001
1.154899999999889e+000	-8.258224e-001
1.154999999999889e+000	-8.252263e-001
1.155099999999889e+000	-8.249283e-001
1.155199999999889e+000	-8.249283e-001
1.155299999999889e+000	-8.246303e-001
1.155399999999889e+000	-8.243322e-001
1.155499999999889e+000	-8.243322e-001
1.155599999999889e+000	-8.240342e-001
1.155699999999889e+000	-8.237362e-001
1.155799999999889e+000	-8.234382e-001
1.155899999999889e+000	-8.231401e-001
1.155999999999889e+000	-8.231401e-001
1.156099999999889e+000	-8.228421e-001
1.156199999999889e+000	-8.225441e-001
1.156299999999889e+000	-8.222461e-001
1.156399999999889e+000	-8.219481e-001
1.156499999999889e+000	-8.219481e-001
1.156599999999889e+000	-8.216500e-001
1.156699999999889e+000	-8.213520e-001
1.156799999999889e+000	-8.213520e-001
1.156899999999889e+000	-8.210540e-001
1.156999999999889e+000	-8.207560e-001
1.157099999999889e+000	-8.204579e-001
1.157199999999889e+000	-8.201599e-001
1.157299999999889e+000	-8.198619e-001
1.157399999999889e+000	-8.195639e-001
1.157499999999889e+000	-8.195639e-001
1.157599999999889e+000	-8.195639e-001
1.157699999999889e+000	-8.189678e-001
1.157799999999889e+000	-8.186698e-001
1.157899999999889e+000	-8.186698e-001
1.157999999999889e+000	-8.183718e-001
1.158099999999889e+000	-8.180737e-001
1.158199999999889e+000	-8.177757e-001
1.158299999999889e+000	-8.177757e-001
1.158399999999889e+000	-8.174777e-001
1.158499999999889e+000	-8.171797e-001
1.158599999999889e+000	-8.168817e-001
1.158699999999889e+000	-8.165836e-001
1.158799999999889e+000	-8.165836e-001
1.158899999999889e+000	-8.162856e-001
1.158999999999889e+000	-8.159876e-001
1.159099999999889e+000	-8.156896e-001
1.159199999999889e+000	-8.153915e-001
1.159299999999889e+000	-8.153915e-001
1.159399999999889e+000	-8.150935e-001
1.159499999999889e+000	-8.147955e-001
1.159599999999889e+000	-8.144975e-001
1.159699999999889e+000	-8.141994e-001
1.159799999999889e+000	-8.141994e-001
1.159899999999889e+000	-8.139014e-001
1.159999999999889e+000	-8.136034e-001
1.160099999999889e+000	-8.133054e-001
1.160199999999889e+000	-8.130074e-001
1.160299999999889e+000	-8.130074e-001
1.160399999999889e+000	-8.127093e-001
1.160499999999889e+000	-8.124113e-001
1.160599999999889e+000	-8.121133e-001
1.160699999999889e+000	-8.118153e-001
1.160799999999889e+000	-8.118153e-001
1.160899999999889e+000	-8.115172e-001
1.160999999999889e+000	-8.112192e-001
1.161099999999889e+000	-8.112192e-001
1.161199999999889e+000	-8.109212e-001
1.161299999999889e+000	-8.103251e-001
1.161399999999889e+000	-8.100271e-001
1.161499999999889e+000	-8.100271e-001
1.161599999999889e+000	-8.100271e-001
1.161699999999889e+000	-8.097291e-001
1.161799999999889e+000	-8.091331e-001
1.161899999999889e+000	-8.088350e-001
1.161999999999889e+000	-8.088350e-001
1.162099999999888e+000	-8.085370e-001
1.162199999999888e+000	-8.082390e-001
1.162299999999888e+000	-8.082390e-001
1.162399999999888e+000	-8.079410e-001
1.162499999999888e+000	-8.076429e-001
1.162599999999888e+000	-8.073449e-001
1.162699999999888e+000	-8.070469e-001
1.162799999999888e+000	-8.070469e-001
1.162899999999888e+000	-8.067489e-001
1.162999999999888e+000	-8.064508e-001
1.163099999999888e+000	-8.061528e-001
1.163199999999888e+000	-8.058548e-001
1.163299999999888e+000	-8.055568e-001
1.163399999999888e+000	-8.052588e-001
1.163499999999888e+000	-8.052588e-001
1.163599999999888e+000	-8.049607e-001
1.163699999999888e+000	-8.046627e-001
1.163799999999888e+000	-8.046627e-001
1.163899999999888e+000	-8.043647e-001
1.163999999999888e+000	-8.037686e-001
1.164099999999888e+000	-8.037686e-001
1.164199999999888e+000	-8.037686e-001
1.164299999999888e+000	-8.031726e-001
1.164399999999888e+000	-8.028746e-001
1.164499999999888e+000	-8.028746e-001
1.164599999999888e+000	-8.025765e-001
1.164699999999888e+000	-8.022785e-001
1.164799999999888e+000	-8.019805e-001
1.164899999999888e+000	-8.016825e-001
1.164999999999888e+000	-8.016825e-001
1.165099999999888e+000	-8.013844e-001
1.165199999999888e+000	-8.007884e-001
1.165299999999888e+000	-8.007884e-001
1.165399999999888e+000	-8.007884e-001
1.165499999999888e+000	-8.001924e-001
1.165599999999888e+000	-7.998943e-001
1.165699999999888e+000	-7.998943e-001
1.165799999999888e+000	-7.995963e-001
1.165899999999888e+000	-7.992983e-001
1.165999999999888e+000	-7.992983e-001
1.166099999999888e+000	-7.990003e-001
1.166199999999888e+000	-7.984042e-001
1.166299999999888e+000	-7.984042e-001
1.166399999999888e+000	-7.981062e-001
1.166499999999888e+000	-7.978082e-001
1.166599999999888e+000	-7.978082e-001
1.166699999999888e+000	-7.972121e-001
1.166799999999888e+000	-7.969141e-001
1.166899999999888e+000	-7.969141e-001
1.166999999999888e+000	-7.969141e-001
1.167099999999888e+000	-7.963181e-001
1.167199999999888e+000	-7.960200e-001
1.167299999999888e+000	-7.960200e-001
1.167399999999888e+000	-7.957220e-001
1.167499999999888e+000	-7.954240e-001
1.167599999999888e+000	-7.951260e-001
1.167699999999888e+000	-7.948279e-001
1.167799999999888e+000	-7.945299e-001
1.167899999999888e+000	-7.945299e-001
1.167999999999888e+000	-7.942319e-001
1.168099999999888e+000	-7.939339e-001
1.168199999999888e+000	-7.936358e-001
1.168299999999888e+000	-7.933378e-001
1.168399999999888e+000	-7.933378e-001
1.168499999999888e+000	-7.930398e-001
1.168599999999888e+000	-7.924438e-001
1.168699999999888e+000	-7.924438e-001
1.168799999999888e+000	-7.921457e-001
1.168899999999888e+000	-7.918477e-001
1.168999999999888e+000	-7.918477e-001
1.169099999999888e+000	-7.915497e-001
1.169199999999888e+000	-7.912517e-001
1.169299999999888e+000	-7.906556e-001
1.169399999999888e+000	-7.906556e-001
1.169499999999888e+000	-7.906556e-001
1.169599999999888e+000	-7.900596e-001
1.169699999999888e+000	-7.897615e-001
1.169799999999888e+000	-7.897615e-001
1.169899999999888e+000	-7.894635e-001
1.169999999999888e+000	-7.891655e-001
1.170099999999888e+000	-7.891655e-001
1.170199999999888e+000	-7.888675e-001
1.170299999999888e+000	-7.882714e-001
1.170399999999888e+000	-7.879734e-001
1.170499999999888e+000	-7.879734e-001
1.170599999999888e+000	-7.876754e-001
1.170699999999888e+000	-7.873774e-001
1.170799999999888e+000	-7.873774e-001
1.170899999999888e+000	-7.870793e-001
1.170999999999888e+000	-7.864833e-001
1.171099999999888e+000	-7.864833e-001
1.171199999999887e+000	-7.861853e-001
1.171299999999887e+000	-7.858872e-001
1.171399999999887e+000	-7.858872e-001
1.171499999999887e+000	-7.852912e-001
1.171599999999887e+000	-7.852912e-001
1.171699999999887e+000	-7.849932e-001
1.171799999999887e+000	-7.843971e-001
1.171899999999887e+000	-7.843971e-001
1.171999999999887e+000	-7.843971e-001
1.172099999999887e+000	-7.840991e-001
1.172199999999887e+000	-7.835031e-001
1.172299999999887e+000	-7.835031e-001
1.172399999999887e+000	-7.832050e-001
1.172499999999887e+000	-7.829070e-001
1.172599999999887e+000	-7.829070e-001
1.172699999999887e+000	-7.823110e-001
1.172799999999887e+000	-7.820129e-001
1.172899999999887e+000	-7.820129e-001
1.172999999999887e+000	-7.817149e-001
1.173099999999887e+000	-7.814169e-001
1.173199999999887e+000	-7.811189e-001
1.173299999999887e+000	-7.808208e-001
1.173399999999887e+000	-7.805228e-001
1.173499999999887e+000	-7.805228e-001
1.173599999999887e+000	-7.802248e-001
1.173699999999887e+000	-7.796288e-001
1.173799999999887e+000	-7.796288e-001
1.173899999999887e+000	-7.796288e-001
1.173999999999887e+000	-7.793307e-001
1.174099999999887e+000	-7.787347e-001
1.174199999999887e+000	-7.784367e-001
1.174299999999887e+000	-7.784367e-001
1.174399999999887e+000	-7.781386e-001
1.174499999999887e+000	-7.778406e-001
1.174599999999887e+000	-7.778406e-001
1.174699999999887e+000	-7.775426e-001
1.174799999999887e+000	-7.769465e-001
1.174899999999887e+000	-7.766485e-001
1.174999999999887e+000	-7.766485e-001
1.175099999999887e+000	-7.763505e-001
1.175199999999887e+000	-7.760525e-001
1.175299999999887e+000	-7.760525e-001
1.175399999999887e+000	-7.757545e-001
1.175499999999887e+000	-7.751584e-001
1.175599999999887e+000	-7.748604e-001
1.175699999999887e+000	-7.748604e-001
1.175799999999887e+000	-7.745624e-001
1.175899999999887e+000	-7.742643e-001
1.175999999999887e+000	-7.742643e-001
1.176099999999887e+000	-7.739663e-001
1.176199999999887e+000	-7.733703e-001
1.176299999999887e+000	-7.733703e-001
1.176399999999887e+000	-7.730722e-001
1.176499999999887e+000	-7.727742e-001
1.176599999999887e+000	-7.727742e-001
1.176699999999887e+000	-7.721782e-001
1.176799999999887e+000	-7.718801e-001
1.176899999999887e+000	-7.718801e-001
1.176999999999887e+000	-7.715821e-001
1.177099999999887e+000	-7.712841e-001
1.177199999999887e+000	-7.709861e-001
1.177299999999887e+000	-7.706881e-001
1.177399999999887e+000	-7.703900e-001
1.177499999999887e+000	-7.700920e-001
1.177599999999887e+000	-7.700920e-001
1.177699999999887e+000	-7.697940e-001
1.177799999999887e+000	-7.694960e-001
1.177899999999887e+000	-7.691979e-001
1.177999999999887e+000	-7.688999e-001
1.178099999999887e+000	-7.688999e-001
1.178199999999887e+000	-7.686019e-001
1.178299999999887e+000	-7.680058e-001
1.178399999999887e+000	-7.677078e-001
1.178499999999887e+000	-7.677078e-001
1.178599999999887e+000	-7.674098e-001
1.178699999999887e+000	-7.671118e-001
1.178799999999887e+000	-7.671118e-001
1.178899999999887e+000	-7.668138e-001
1.178999999999887e+000	-7.662177e-001
1.179099999999887e+000	-7.662177e-001
1.179199999999887e+000	-7.659197e-001
1.179299999999887e+000	-7.656217e-001
1.179399999999887e+000	-7.656217e-001
1.179499999999887e+000	-7.650256e-001
1.179599999999887e+000	-7.647276e-001
1.179699999999887e+000	-7.647276e-001
1.179799999999887e+000	-7.644296e-001
1.179899999999887e+000	-7.641315e-001
1.179999999999887e+000	-7.638335e-001
1.180099999999887e+000	-7.635355e-001
1.180199999999887e+000	-7.632375e-001
1.180299999999886e+000	-7.629395e-001
1.180399999999886e+000	-7.629395e-001
1.180499999999886e+000	-7.626414e-001
1.180599999999886e+000	-7.623434e-001
1.180699999999886e+000	-7.620454e-001
1.180799999999886e+000	-7.617474e-001
1.180899999999886e+000	-7.614493e-001
1.180999999999886e+000	-7.611513e-001
1.181099999999886e+000	-7.611513e-001
1.181199999999886e+000	-7.608533e-001
1.181299999999886e+000	-7.602572e-001
1.181399999999886e+000	-7.602572e-001
1.181499999999886e+000	-7.602572e-001
1.181599999999886e+000	-7.596612e-001
1.181699999999886e+000	-7.593632e-001
1.181799999999886e+000	-7.590652e-001
1.181899999999886e+000	-7.587671e-001
1.181999999999886e+000	-7.587671e-001
1.182099999999886e+000	-7.584691e-001
1.182199999999886e+000	-7.581711e-001
1.182299999999886e+000	-7.581711e-001
1.182399999999886e+000	-7.575750e-001
1.182499999999886e+000	-7.572770e-001
1.182599999999886e+000	-7.572770e-001
1.182699999999886e+000	-7.569790e-001
1.182799999999886e+000	-7.566810e-001
1.182899999999886e+000	-7.563829e-001
1.182999999999886e+000	-7.560849e-001
1.183099999999886e+000	-7.557869e-001
1.183199999999886e+000	-7.554889e-001
1.183299999999886e+000	-7.551908e-001
1.183399999999886e+000	-7.551908e-001
1.183499999999886e+000	-7.548928e-001
1.183599999999886e+000	-7.545948e-001
1.183699999999886e+000	-7.542968e-001
1.183799999999886e+000	-7.539988e-001
1.183899999999886e+000	-7.537007e-001
1.183999999999886e+000	-7.534027e-001
1.184099999999886e+000	-7.534027e-001
1.184199999999886e+000	-7.531047e-001
1.184299999999886e+000	-7.528067e-001
1.184399999999886e+000	-7.525086e-001
1.184499999999886e+000	-7.522106e-001
1.184599999999886e+000	-7.519126e-001
1.184699999999886e+000	-7.516146e-001
1.184799999999886e+000	-7.516146e-001
1.184899999999886e+000	-7.513165e-001
1.184999999999886e+000	-7.510185e-001
1.185099999999886e+000	-7.507205e-001
1.185199999999886e+000	-7.504225e-001
1.185299999999886e+000	-7.501245e-001
1.185399999999886e+000	-7.498264e-001
1.185499999999886e+000	-7.495284e-001
1.185599999999886e+000	-7.492304e-001
1.185699999999886e+000	-7.492304e-001
1.185799999999886e+000	-7.489324e-001
1.185899999999886e+000	-7.486343e-001
1.185999999999886e+000	-7.483363e-001
1.186099999999886e+000	-7.480383e-001
1.186199999999886e+000	-7.480383e-001
1.186299999999886e+000	-7.477403e-001
1.186399999999886e+000	-7.471442e-001
1.186499999999886e+000	-7.468462e-001
1.186599999999886e+000	-7.468462e-001
1.186699999999886e+000	-7.465482e-001
1.186799999999886e+000	-7.462502e-001
1.186899999999886e+000	-7.462502e-001
1.186999999999886e+000	-7.459521e-001
1.187099999999886e+000	-7.453561e-001
1.187199999999886e+000	-7.450581e-001
1.187299999999886e+000	-7.450581e-001
1.187399999999886e+000	-7.447600e-001
1.187499999999886e+000	-7.444620e-001
1.187599999999886e+000	-7.441640e-001
1.187699999999886e+000	-7.438660e-001
1.187799999999886e+000	-7.438660e-001
1.187899999999886e+000	-7.435679e-001
1.187999999999886e+000	-7.429719e-001
1.188099999999886e+000	-7.426739e-001
1.188199999999886e+000	-7.426739e-001
1.188299999999886e+000	-7.423759e-001
1.188399999999886e+000	-7.420778e-001
1.188499999999886e+000	-7.420778e-001
1.188599999999886e+000	-7.417798e-001
1.188699999999886e+000	-7.411838e-001
1.188799999999886e+000	-7.408857e-001
1.188899999999886e+000	-7.408857e-001
1.188999999999886e+000	-7.405877e-001
1.189099999999886e+000	-7.402897e-001
1.189199999999886e+000	-7.402897e-001
1.189299999999885e+000	-7.396936e-001
1.189399999999885e+000	-7.393956e-001
1.189499999999885e+000	-7.393956e-001
1.189599999999885e+000	-7.390976e-001
1.189699999999885e+000	-7.387996e-001
